Elapsed s, Pressure dBar, Conductivity S/m, Temperature degC, Density SG, Sound Speed m/s
42731,5200.600585,3.20811,1.4877,1.050998062,1543.554468
42741,5194.444824,3.20795,1.4862,1.050973846,1543.442996
42751,5188.333984,3.20791,1.4803,1.050955316,1543.321481
42761,5181.645019,3.2074,1.4854,1.050919151,1543.214452
42771,5175.520019,3.20731,1.4795,1.050900097,1543.091905
42782,5169.532226,3.20731,1.4793,1.050876715,1542.989651
42792,5163.59082,3.20719,1.4805,1.050851001,1542.890317
42802,5156.725585,3.20745,1.4733,1.050833571,1542.757087
42812,5150.522949,3.20692,1.4768,1.05080072,1542.6534
42822,5144.350097,3.20664,1.4797,1.050770903,1542.552512
42832,5138.091796,3.20612,1.481,1.050740122,1542.441684
42843,5131.254882,3.20569,1.4812,1.050708992,1542.319304
42853,5125.183105,3.20577,1.4746,1.050692404,1542.198416
42863,5119.065917,3.20535,1.4785,1.050660498,1542.099151
42873,5112.819335,3.20468,1.4801,1.05062806,1541.987008
42883,5106.256835,3.20432,1.4797,1.050599248,1541.868703
42893,5100.293945,3.20432,1.4744,1.050581035,1541.752166
42904,5094.20996,3.20419,1.4752,1.05055504,1541.649177
42914,5088.010253,3.20452,1.4659,1.050542953,1541.522351
42924,5081.110351,3.2043,1.4722,1.050507401,1541.420041
42934,5075.040039,3.20401,1.467,1.050485965,1541.297326
42944,5068.933105,3.20363,1.4715,1.050453849,1541.200685
42955,5063.020996,3.20353,1.4688,1.050432296,1541.090979
42965,5056.270019,3.20256,1.4755,1.050389957,1540.98031
42975,5050.159179,3.2022,1.475,1.050363002,1540.869442
42985,5044.424316,3.20202,1.4742,1.050339498,1540.766986
42995,5038.150878,3.20229,1.4653,1.050326142,1540.639149
43005,5031.51416,3.2022,1.4706,1.050293816,1540.540577
43016,5025.396972,3.20185,1.4702,1.050266817,1540.430082
43026,5019.354003,3.20157,1.4687,1.050241859,1540.318786
43036,5013.294921,3.20174,1.4598,1.050228412,1540.192996
43046,5006.405761,3.20128,1.4659,1.050190839,1540.086538
43056,5000.321777,3.20133,1.4581,1.050175075,1539.961597
43066,4994.180664,3.20083,1.4639,1.050140378,1539.866316
43077,4987.948242,3.2007,1.4579,1.050120549,1539.741194
43087,4981.166015,3.20033,1.4655,1.050082726,1539.642398
43097,4975.091796,3.2002,1.4578,1.050065214,1539.51503
43107,4968.800781,3.2001,1.4607,1.050036534,1539.415279
43117,4962.665039,3.19968,1.4631,1.050005986,1539.311547
43127,4956.026855,3.19917,1.4655,1.049972614,1539.197861
43138,4949.958007,3.19866,1.4663,1.049943086,1539.089176
43148,4944.125976,3.19839,1.4647,1.049919121,1538.981406
43158,4938.018066,3.1982,1.4634,1.049894509,1538.871136
43168,4931.506835,3.1977,1.4648,1.049862718,1538.756888
43178,4925.300781,3.19751,1.4631,1.049838111,1538.643808
43188,4919.196777,3.19717,1.4635,1.049810413,1538.536146
43199,4912.950683,3.1976,1.4526,1.049800602,1538.405666
43209,4906.055175,3.19718,1.4587,1.049763331,1538.299907
43219,4899.817871,3.1965,1.4631,1.049727937,1538.196153
43229,4893.907226,3.19596,1.4633,1.049699329,1538.08798
43239,4887.569335,3.19563,1.4627,1.049671783,1537.97365
43249,4881.524902,3.19533,1.4625,1.049645275,1537.865943
43260,4874.873046,3.19499,1.4622,1.049616088,1537.747029
43270,4868.938964,3.19469,1.4617,1.04959031,1537.64033
43280,4862.661621,3.19444,1.4608,1.049564036,1537.527476
43290,4856.666015,3.19418,1.4605,1.049538183,1537.42098
43300,4849.856933,3.19401,1.4603,1.049509847,1537.30248
43311,4843.86914,3.19393,1.4597,1.049485997,1537.19817
43321,4837.708984,3.19365,1.4593,1.049459399,1537.088299
43331,4831.692871,3.19342,1.459,1.049433734,1536.981972
43341,4825.022949,3.19296,1.4573,1.049404729,1536.856797
43351,4818.8833,3.19297,1.4534,1.049384399,1536.741794
43361,4812.801757,3.19286,1.4504,1.049362279,1536.628459
43372,4806.74707,3.19252,1.4568,1.049328744,1536.53925
43382,4799.957031,3.19232,1.4553,1.049301477,1536.416868
43392,4793.96582,3.19171,1.4571,1.049270256,1536.310973
43402,4787.868164,3.19161,1.4555,1.049246759,1536.201638
43412,4781.663085,3.1918,1.4508,1.049228633,1536.086157
43422,4774.821777,3.19209,1.441,1.049214007,1535.946691
43433,4768.785156,3.19189,1.4421,1.049187119,1535.844659
43443,4762.61621,3.19192,1.4411,1.049163948,1535.738008
43453,4756.489257,3.19172,1.4435,1.049135401,1535.638257
43463,4749.766601,3.19138,1.4437,1.049105376,1535.519768
43473,4743.655761,3.19102,1.4452,1.049076291,1535.415088
43483,4737.620117,3.19049,1.4543,1.049038337,1535.331095
43494,4731.513183,3.19029,1.4517,1.049014844,1535.217137
43504,4724.746093,3.19014,1.449,1.048989299,1535.092557
43514,4718.696777,3.18958,1.4536,1.048955489,1534.994751
43524,4712.542968,3.18953,1.4475,1.048936693,1534.872244
43534,4706.446777,3.18931,1.4495,1.048908461,1534.771593
43544,4699.813476,3.18936,1.4437,1.048888395,1534.643504
43555,4693.86914,3.18912,1.4524,1.048853896,1534.564659
43565,4687.690918,3.18895,1.4508,1.048829387,1534.452955
43575,4681.836914,3.18893,1.4362,1.048820522,1534.311224
43585,4675.184082,3.18866,1.4491,1.048778737,1534.232221
43595,4669.002929,3.18839,1.4503,1.048750483,1534.127041
43605,4663.025878,3.18836,1.4414,1.048735347,1533.999726
43616,4656.953125,3.18802,1.4458,1.048703674,1533.904594
43626,4650.164062,3.18795,1.4367,1.048685135,1533.762358
43636,4644.280761,3.1876,1.45,1.048645247,1533.696265
43646,4638.333984,3.18697,1.4546,1.048611156,1533.599164
43656,4632.225097,3.18652,1.4546,1.048582685,1533.488826
43667,4625.47998,3.18612,1.4544,1.048552351,1533.367995
43677,4619.46582,3.18623,1.4505,1.048533376,1533.256972
43687,4613.395019,3.18615,1.451,1.048508013,1533.15477
43697,4607.207031,3.18595,1.4413,1.048491218,1533.01885
43707,4600.676757,3.18582,1.4396,1.048465748,1532.901677
43717,4594.760742,3.18597,1.4426,1.048440658,1532.813153
43728,4588.596679,3.18549,1.4515,1.048402804,1532.727457
43738,4582.525878,3.18517,1.4542,1.048372993,1532.627826
43748,4575.938964,3.18495,1.4478,1.048351122,1532.494536
43758,4569.988281,3.18491,1.4444,1.048330479,1532.383668
43768,4564.020019,3.18446,1.449,1.048297957,1532.28923
43778,4557.950195,3.18441,1.444,1.048278334,1532.171529
43789,4551.325683,3.18467,1.4399,1.048258515,1532.052165
43799,4545.135253,3.1843,1.4488,1.048221569,1531.967883
43809,4539.080078,3.18393,1.4439,1.048198898,1531.845539
43819,4533.11621,3.18391,1.4408,1.048178078,1531.735697
43829,4526.360351,3.18366,1.44,1.048149658,1531.615508
43839,4520.286621,3.18334,1.445,1.048117519,1531.52264
43850,4514.169921,3.18289,1.4518,1.048082197,1531.432208
43860,4508.186035,3.18254,1.4529,1.048054012,1531.328977
43870,4501.596191,3.18265,1.4399,1.048041759,1531.181788
43880,4495.526855,3.18251,1.4465,1.048009724,1531.096642
43890,4489.557128,3.18176,1.4555,1.047969976,1531.010279
43900,4483.446289,3.1815,1.4554,1.047943314,1530.902898
43911,4476.905761,3.181,1.4557,1.047912288,1530.785558
43921,4470.861816,3.18113,1.4491,1.047896011,1530.666641
43931,4464.844238,3.18162,1.4365,1.047889189,1530.53648
43941,4458.83496,3.18128,1.4432,1.047855403,1530.449438
43951,4452.313476,3.18107,1.4416,1.047829054,1530.33161
43961,4446.225097,3.18069,1.4542,1.047788708,1530.25988
43972,4440.168945,3.18028,1.4535,1.047761434,1530.149277
43982,4434.145019,3.1802,1.4501,1.047740069,1530.036693
43992,4427.454101,3.18016,1.4384,1.047724676,1529.889244
44002,4421.430664,3.18021,1.443,1.047696574,1529.802229
44012,4415.395996,3.17981,1.4432,1.047668573,1529.694815
44023,4409.316894,3.17972,1.4413,1.047645394,1529.585564
44033,4402.672851,3.17974,1.4374,1.047622985,1529.462758
44043,4396.663085,3.17936,1.4444,1.0475885,1529.37603
44053,4390.478027,3.17896,1.4451,1.047559392,1529.267586
44063,4384.546875,3.17874,1.446,1.047532787,1529.166938
44073,4377.825683,3.17819,1.4562,1.047490684,1529.074891
44084,4371.678222,3.17774,1.4562,1.047461945,1528.964241
44094,4365.766601,3.17744,1.4558,1.04743595,1528.858835
44104,4359.725097,3.17708,1.456,1.047408275,1528.752035
44114,4353.295898,3.17675,1.456,1.047379532,1528.638631
44124,4347.24414,3.17647,1.4555,1.047353258,1528.530927
44134,4341.475585,3.17619,1.4552,1.047327912,1528.428575
44145,4335.520996,3.17594,1.4544,1.0473026,1528.322127
44155,4328.973144,3.17561,1.455,1.047272777,1528.208524
44165,4322.934082,3.17609,1.4468,1.047261342,1528.090883
44175,4316.873046,3.17619,1.4399,1.047244954,1527.970496
44185,4310.877929,3.17627,1.4358,1.047225858,1527.859108
44195,4304.171875,3.1761,1.4353,1.047197991,1527.742268
44206,4298.26416,3.17571,1.4426,1.047163485,1527.658125
44216,4292.316894,3.17597,1.4377,1.047147063,1527.548159
44226,4286.186035,3.17555,1.4454,1.047110982,1527.460972
44236,4280.284179,3.17512,1.4488,1.047079993,1527.364864
44246,4273.559082,3.17498,1.4413,1.047059272,1527.227707
44256,4267.333007,3.17489,1.4412,1.047033662,1527.121459
44267,4261.403808,3.17445,1.4431,1.04700395,1527.020353
44277,4255.25,3.17443,1.4409,1.046981369,1526.910317
44287,4248.680664,3.17437,1.4372,1.04695824,1526.788263
44297,4242.504882,3.17409,1.4386,1.04692954,1526.684191
44307,4236.252929,3.17396,1.4407,1.046901252,1526.583358
44318,4230.225585,3.17354,1.4495,1.046864472,1526.501229
44328,4223.541015,3.17288,1.4585,1.046822608,1526.404757
44338,4217.475585,3.17272,1.4544,1.04680093,1526.288391
44348,4211.549316,3.17225,1.4589,1.046768349,1526.194551
44358,4205.454101,3.17194,1.4598,1.046740172,1526.089931
44368,4199.004882,3.17159,1.4605,1.046710397,1525.978145
44379,4192.848144,3.17132,1.461,1.046682742,1525.87199
44389,4186.680175,3.17105,1.4609,1.046655635,1525.763894
44399,4180.708007,3.17107,1.4594,1.046633431,1525.659715
44409,4173.981933,3.1716,1.4402,1.046630586,1525.499257
44419,4167.953125,3.17158,1.4412,1.046605294,1525.400837
44429,4161.856933,3.1713,1.449,1.046570528,1525.317019
44440,4155.769043,3.17073,1.4626,1.046527307,1525.245649
44450,4149.10498,3.17067,1.456,1.046506629,1525.113632
44460,4143.043945,3.17016,1.4641,1.046469535,1525.027559
44470,4136.948242,3.16981,1.4649,1.046441049,1524.922082
44480,4130.855957,3.16956,1.465,1.046414212,1524.816249
44490,4124.26416,3.16986,1.4478,1.046407722,1524.66021
44501,4118.419921,3.1696,1.4625,1.046367298,1524.601293
44511,4112.383789,3.16946,1.4597,1.046344593,1524.489701
44521,4106.3833,3.16921,1.461,1.046316924,1524.388967
44531,4099.749023,3.16916,1.4497,1.046301098,1524.243863
44541,4093.723144,3.16961,1.4405,1.046290352,1524.123314
44551,4087.721923,3.16933,1.456,1.046248302,1524.063842
44562,4081.630126,3.16852,1.4682,1.046204162,1523.984496
44572,4075.098144,3.16791,1.4683,1.046172143,1523.865494
44582,4069.053222,3.16777,1.4683,1.046146609,1523.762048
44592,4063.10205,3.16744,1.4687,1.046119257,1523.658247
44602,4057.180175,3.16716,1.4687,1.046092889,1523.554585
44612,4050.528808,3.16718,1.4618,1.046073266,1523.423343
44623,4044.416015,3.1672,1.4543,1.046056396,1523.299355
44633,4038.444824,3.16686,1.4679,1.046015779,1523.233916
44643,4032.25,3.16673,1.4659,1.045991706,1523.122296
44653,4025.647949,3.16649,1.4651,1.04596377,1523.005604
44663,4019.700683,3.16642,1.4683,1.0459361,1522.914423
44674,4013.680175,3.16676,1.4679,1.045915578,1522.81815
44684,4007.589111,3.16612,1.4717,1.045881344,1522.717015
44694,4000.849121,3.16548,1.4749,1.045845102,1522.603277
44704,3995.022949,3.1652,1.4758,1.045818202,1522.503952
44714,3988.996093,3.16501,1.4765,1.045791543,1522.402166
44724,3983.005126,3.16565,1.4595,1.045790407,1522.26249
44735,3976.268066,3.16585,1.4533,1.045771424,1522.134937
44745,3970.246093,3.16565,1.4579,1.045740819,1522.044572
44755,3964.185058,3.16534,1.4709,1.045700694,1521.976486
44765,3958.3833,3.16496,1.4785,1.045666299,1521.895704
44775,3951.891113,3.16509,1.4538,1.045665944,1521.716672
44785,3945.772949,3.16507,1.466,1.045629121,1521.650064
44796,3939.744873,3.16501,1.468,1.045602383,1521.554288
44806,3933.848144,3.16485,1.4715,1.045573737,1521.463491
44816,3927.033935,3.1645,1.479,1.045535649,1521.366046
44826,3921.022949,3.16381,1.4819,1.045502119,1521.26291
44836,3914.979003,3.16355,1.4817,1.045475593,1521.157152
44846,3909.009033,3.16347,1.4789,1.045453638,1521.04793
44857,3902.444824,3.16378,1.4661,1.045442889,1520.905743
44867,3896.483886,3.16365,1.4667,1.045417128,1520.805883
44877,3890.410888,3.16371,1.4607,1.045399251,1520.68784
44887,3884.313232,3.16331,1.4765,1.045355329,1520.626055
44897,3877.596923,3.16274,1.4873,1.045312267,1520.53645
44907,3871.550048,3.16287,1.4732,1.04530316,1520.396155
44918,3865.35498,3.16245,1.4742,1.045273302,1520.288856
44928,3859.394042,3.16246,1.4658,1.045257762,1520.164833
44938,3852.653808,3.16235,1.4798,1.045215782,1520.091846
44948,3846.855957,3.16217,1.4861,1.045184546,1520.010755
44958,3840.811035,3.16199,1.4838,1.045160822,1519.900214
44968,3834.930908,3.16151,1.4945,1.045122058,1519.825816
44979,3828.403808,3.16124,1.4937,1.045094054,1519.710198
44989,3822.50708,3.16143,1.4824,1.045083325,1519.5817
44999,3816.442871,3.16074,1.4956,1.045039352,1519.508187
45009,3810.358886,3.16043,1.4961,1.045011457,1519.403159
45019,3803.729003,3.16018,1.4967,1.044981834,1519.290321
45030,3797.839843,3.16014,1.4962,1.044958266,1519.19004
45040,3791.961669,3.16022,1.4922,1.044939338,1519.081602
45050,3785.875,3.15968,1.5009,1.044901137,1518.996967
45060,3779.449218,3.15936,1.5035,1.044869686,1518.892319
45070,3773.500732,3.15946,1.4904,1.044859648,1518.75623
45080,3767.593017,3.15917,1.5027,1.044820975,1518.689326
45091,3761.660888,3.15925,1.5015,1.044799051,1518.588287
45101,3755.155029,3.15886,1.5073,1.044763443,1518.490633
45111,3749.10205,3.1589,1.4928,1.044753788,1518.347722
45121,3743.271972,3.15901,1.4933,1.044730874,1518.253918
45131,3737.251953,3.15849,1.5105,1.044684718,1518.19587
45141,3730.780029,3.15827,1.51,1.044657072,1518.083032
45152,3724.700683,3.15801,1.5112,1.044628945,1517.981098
45162,3718.753173,3.15797,1.5105,1.044605311,1517.879373
45172,3712.836669,3.15771,1.5117,1.044577835,1517.780168
45182,3706.735839,3.15751,1.5119,1.044551172,1517.675938
45192,3699.958251,3.15735,1.5138,1.044520482,1517.566128
45202,3694.057128,3.15714,1.5155,1.044493043,1517.469503
45213,3687.986816,3.15722,1.5162,1.04446866,1517.371882
45223,3681.951904,3.15686,1.5191,1.044438069,1517.274128
45233,3675.466796,3.15685,1.5096,1.044421224,1517.138051
45243,3669.496826,3.15657,1.5217,1.044382569,1517.069857
45253,3663.651855,3.15641,1.5227,1.044356511,1516.972968
45263,3657.786621,3.15636,1.5189,1.04433615,1516.863391
45274,3651.249267,3.15671,1.5122,1.044319742,1516.740658
45284,3645.175781,3.15689,1.5201,1.044289177,1516.665943
45294,3639.300781,3.15705,1.4945,1.044292297,1516.495353
45304,3633.411621,3.15683,1.517,1.044244247,1516.460233
45314,3626.813232,3.15658,1.5243,1.044208066,1516.367988
45325,3620.955078,3.15599,1.5268,1.044176373,1516.26831
45335,3615.09497,3.15574,1.5283,1.044148888,1516.17124
45345,3609.005126,3.15613,1.5139,1.044142248,1516.033945
45355,3602.550781,3.15622,1.5164,1.044114608,1515.935557
45365,3596.263183,3.15614,1.5062,1.044098558,1515.799671
45375,3590.360107,3.1566,1.5033,1.04408199,1515.700609
45386,3584.358154,3.15634,1.509,1.044049677,1515.613458
45396,3577.683105,3.15617,1.4984,1.0440316,1515.468504
45406,3571.576904,3.15612,1.4997,1.044005205,1515.370108
45416,3565.781982,3.15582,1.5167,1.043962183,1515.319124
45426,3559.789794,3.15532,1.528,1.043922094,1515.244764
45436,3553.221191,3.15518,1.5209,1.043901259,1515.112442
45447,3547.309082,3.15521,1.5055,1.043892883,1514.969317
45457,3541.246826,3.15513,1.5159,1.043857387,1514.898074
45467,3535.305175,3.155,1.5132,1.04383483,1514.789342
45477,3528.583251,3.15469,1.5094,1.043808491,1514.661458
45487,3522.480957,3.15442,1.5138,1.043776939,1514.568741
45497,3516.524169,3.15412,1.5169,1.043746971,1514.474116
45508,3510.374267,3.15392,1.53,1.04370731,1514.407475
45518,3503.88208,3.1537,1.5178,1.043691028,1514.260117
45528,3497.944091,3.15347,1.519,1.04366367,1514.161373
45538,3491.854003,3.15323,1.5341,1.043621894,1514.10101
45548,3485.694824,3.15312,1.5135,1.04361628,1513.936196
45558,3479.255126,3.15305,1.5175,1.043585651,1513.840065
45569,3473.185058,3.15272,1.5326,1.04354309,1513.778588
45579,3467.200683,3.15268,1.5141,1.043536771,1513.624049
45589,3461.223144,3.15244,1.5185,1.043505987,1513.533996
45599,3454.410156,3.15228,1.537,1.043458688,1513.47308
45609,3448.296142,3.15191,1.5418,1.043425719,1513.379832
45619,3442.486816,3.1516,1.5488,1.043392386,1513.299133
45630,3436.533935,3.15119,1.553,1.043360277,1513.206147
45640,3429.895019,3.15089,1.5532,1.043330379,1513.091791
45650,3423.721923,3.1507,1.5537,1.043303115,1512.98786
45660,3418.191894,3.15053,1.5551,1.043277754,1512.897582
45670,3412.058105,3.15059,1.5496,1.043258935,1512.780699
45681,3405.785888,3.15036,1.5547,1.043226352,1512.688093
45691,3399.51416,3.15109,1.5378,1.043224592,1512.546278
45701,3393.614013,3.15067,1.5494,1.043185292,1512.475937
45711,3387.621093,3.15064,1.5362,1.043173765,1512.337187
45721,3381.010253,3.15017,1.5574,1.043121655,1512.282654
45731,3375.063964,3.14991,1.5591,1.043093441,1512.184953
45742,3368.833984,3.14998,1.5519,1.043075987,1512.061686
45752,3362.946777,3.1499,1.5443,1.043058882,1511.940451
45762,3356.742919,3.14942,1.5625,1.043011275,1511.883673
45772,3350.635986,3.14913,1.5642,1.042982116,1511.782859
45782,3344.718017,3.14902,1.5624,1.042958881,1511.677795
45792,3338.575683,3.14942,1.538,1.042961856,1511.510602
45803,3332.08081,3.14932,1.5576,1.042915305,1511.459449
45813,3326.139892,3.14947,1.5625,1.042887859,1511.378123
45823,3320.309082,3.14915,1.5642,1.04285952,1511.281432
45833,3314.147949,3.14919,1.5505,1.042848437,1511.139679
45843,3307.613281,3.14878,1.5653,1.042803487,1511.068617
45853,3301.585205,3.14873,1.5521,1.042791586,1510.929078
45864,3295.638183,3.14871,1.5505,1.04276888,1510.825683
45874,3289.436035,3.14871,1.5552,1.042739127,1510.737039
45884,3282.865966,3.14842,1.5444,1.042720371,1510.59171
45894,3276.964843,3.14841,1.5498,1.042691048,1510.509969
45904,3270.905029,3.14793,1.5785,1.042633665,1510.48678
45914,3265.105957,3.14771,1.5652,1.042621143,1510.347984
45925,3258.474121,3.1471,1.5839,1.042570046,1510.283658
45935,3252.636962,3.14683,1.5867,1.042541054,1510.191046
45945,3246.724121,3.14677,1.5833,1.042519853,1510.082309
45955,3240.839111,3.14686,1.5705,1.042509439,1509.948705
45965,3234.1958,3.14703,1.5678,1.042486785,1509.83378
45975,3228.223144,3.14705,1.5603,1.042470137,1509.713275
45986,3222.115966,3.14731,1.5683,1.042439988,1509.640363
45996,3216.104003,3.14706,1.5589,1.042422465,1509.509159
46006,3209.564941,3.14694,1.5764,1.042377581,1509.450976
46016,3203.609863,3.14674,1.5608,1.042366859,1509.303214
46026,3197.694091,3.14648,1.5875,1.042314116,1509.280255
46037,3191.734863,3.14632,1.5859,1.042289983,1509.174518
46047,3185.37915,3.1457,1.5917,1.042252567,1509.076564
46057,3179.435058,3.14558,1.5894,1.04222956,1508.969683
46067,3173.465087,3.14548,1.5853,1.042208406,1508.857387
46077,3167.635009,3.14523,1.5917,1.042176065,1508.776007
46087,3161.229003,3.14512,1.5833,1.042157266,1508.643648
46098,3155.218261,3.14518,1.5909,1.042125973,1508.567965
46108,3149.519042,3.14496,1.5846,1.042106923,1508.451687
46118,3143.641845,3.14468,1.5975,1.042067709,1508.38831
46128,3137.744873,3.1446,1.5817,1.042058525,1508.242978
46138,3131.368164,3.14399,1.6049,1.042004004,1508.196434
46148,3125.533935,3.14383,1.6058,1.041977897,1508.100261
46159,3119.759033,3.1436,1.6063,1.041951751,1508.002739
46169,3113.923095,3.14346,1.6063,1.041926708,1507.904222
46179,3107.266845,3.14359,1.6025,1.041904645,1507.785392
46189,3101.197998,3.14356,1.5986,1.041883533,1507.673325
46199,3095.295898,3.14338,1.597,1.041859403,1507.568351
46209,3089.405029,3.14364,1.5783,1.041856331,1507.420208
46220,3082.790039,3.1437,1.5759,1.041832387,1507.305097
46230,3076.773925,3.14376,1.5878,1.04179682,1507.242191
46240,3070.774902,3.1436,1.5788,1.041779752,1507.114085
46250,3064.759033,3.14365,1.5819,1.041752735,1507.024992
46260,3058.314941,3.1431,1.6041,1.041699463,1506.975497
46270,3052.369873,3.14311,1.5882,1.041691008,1506.830686
46281,3046.490966,3.14279,1.6126,1.04164008,1506.80083
46291,3040.430175,3.14221,1.6162,1.041606348,1506.702134
46301,3034.104003,3.14186,1.6183,1.04157521,1506.598429
46311,3028.165039,3.14154,1.6215,1.041544853,1506.504861
46321,3022.295898,3.1413,1.6225,1.041517703,1506.407256
46332,3016.478027,3.14136,1.6236,1.041493535,1506.315744
46342,3010.166748,3.14091,1.6238,1.041463354,1506.205053
46352,3004.360839,3.14066,1.6234,1.041437731,1506.104207
46362,2998.375976,3.1406,1.6247,1.041411531,1506.008591
46372,2992.575927,3.14072,1.6134,1.041400166,1505.881679
46382,2985.984863,3.14119,1.605,1.041386098,1505.756127
46393,2980.061035,3.14141,1.6037,1.04136538,1505.658467
46403,2974.080078,3.14117,1.6056,1.041336871,1505.561763
46413,2968.120849,3.14119,1.622,1.041296716,1505.51265
46423,2961.520019,3.14078,1.6258,1.041262188,1505.408598
46433,2955.853027,3.14083,1.6186,1.041246662,1505.294924
46443,2949.674072,3.14058,1.6238,1.041214007,1505.204614
46454,2943.844238,3.14001,1.6397,1.041169213,1505.146466
46464,2937.385986,3.13964,1.6423,1.041136818,1505.041912
46474,2931.489013,3.1401,1.6242,1.041134962,1504.89897
46484,2925.464111,3.14009,1.6181,1.041116313,1504.781728
46494,2919.506835,3.14042,1.604,1.041109057,1504.647527
46504,2912.9458,3.14008,1.6184,1.041064936,1504.57676
46515,2906.973144,3.14001,1.6095,1.041048667,1504.451125
46525,2901.08081,3.13981,1.613,1.041019307,1504.361396
46535,2895.146972,3.13958,1.6244,1.040981739,1504.293898
46545,2888.5708,3.13956,1.6154,1.04096358,1504.158909
46555,2882.562011,3.13946,1.6322,1.040921657,1504.10834
46565,2876.706787,3.13892,1.661,1.04086439,1504.088587
46576,2870.870849,3.13869,1.6628,1.040836633,1503.994309
46586,2864.558105,3.13838,1.6664,1.040804402,1503.896227
46596,2858.635009,3.13823,1.6681,1.040777152,1503.801561
46606,2852.869873,3.13818,1.6596,1.04076149,1503.680932
46616,2846.916015,3.13817,1.6662,1.040730656,1503.602601
46626,2840.394042,3.13823,1.6662,1.040704639,1503.496562
46637,2834.489013,3.13803,1.6702,1.040674722,1503.40822
46647,2828.348144,3.13812,1.6597,1.040660823,1503.27785
46657,2822.5708,3.13816,1.6685,1.040629027,1503.209796
46667,2815.897949,3.13865,1.6447,1.040629833,1503.037931
46677,2810.083251,3.13856,1.6665,1.040583892,1503.00564
46688,2804.151855,3.1384,1.6381,1.040585984,1502.821615
46698,2798.083251,3.13834,1.6424,1.040556434,1502.733848
46708,2791.560058,3.13813,1.6456,1.040524663,1502.632903
46718,2785.676025,3.138,1.6625,1.040482846,1502.584347
46728,2779.573974,3.1377,1.6796,1.040438319,1502.530015
46738,2773.818115,3.13742,1.6897,1.040402254,1502.460968
46749,2767.20996,3.1372,1.692,1.040370918,1502.355849
46759,2761.354003,3.13731,1.6721,1.040367544,1502.202752
46769,2755.450927,3.13718,1.6766,1.040337791,1502.117208
46779,2749.666748,3.13696,1.6989,1.040290244,1502.084861
46789,2743.044921,3.13688,1.6927,1.040268501,1501.956694
46799,2737.065917,3.13693,1.6927,1.040244567,1501.859576
46810,2731.259033,3.13729,1.659,1.040257305,1501.670586
46820,2725.268066,3.13731,1.6591,1.040232934,1501.573096
46830,2718.738037,3.13705,1.6664,1.040196611,1501.483493
46840,2712.75,3.13705,1.6849,1.040154042,1501.440237
46850,2706.697998,3.13683,1.7171,1.04009571,1501.432887
46860,2700.785888,3.13684,1.6918,1.040096394,1501.261339
46871,2694.105957,3.13687,1.6769,1.040083973,1501.108363
46881,2688.22998,3.13679,1.6849,1.040051363,1501.034565
46891,2682.255126,3.13679,1.6822,1.040029591,1500.928788
46901,2676.346923,3.13652,1.7373,1.039948971,1500.990832
46911,2669.694091,3.13613,1.7411,1.039914319,1500.886809
46921,2663.809082,3.13643,1.7168,1.039916891,1500.723507
46932,2657.973144,3.13667,1.7002,1.039911577,1500.582838
46942,2651.831787,3.1367,1.705,1.039882065,1500.497095
46952,2645.223144,3.13669,1.7487,1.039812238,1500.51824
46962,2639.391113,3.13656,1.7444,1.039791341,1500.407995
46972,2633.300048,3.13652,1.7341,1.039776111,1500.27724
46982,2627.399902,3.13632,1.7485,1.039735992,1500.220116
46993,2620.791992,3.13617,1.7607,1.039695611,1500.145741
47003,2614.927001,3.13596,1.7632,1.039667162,1500.053815
47013,2608.885009,3.13625,1.7384,1.039669453,1499.886406
47023,2602.82788,3.13619,1.7397,1.039642826,1499.790276
47033,2596.367919,3.13637,1.7482,1.039609826,1499.712844
47044,2590.494873,3.13621,1.7643,1.039568535,1499.661911
47054,2584.603027,3.13628,1.7711,1.039538461,1499.586933
47064,2578.562011,3.1365,1.7381,1.039548086,1499.394181
47074,2572.250976,3.13595,1.7828,1.039473319,1499.414365
47084,2566.292968,3.13633,1.748,1.039486563,1499.220295
47094,2560.37207,3.13634,1.7642,1.039446601,1499.171721
47105,2554.525878,3.13609,1.7907,1.039394403,1499.150583
47115,2548.656982,3.13616,1.7883,1.03937339,1499.048806
47125,2542.251953,3.13603,1.789,1.039345232,1498.944172
47135,2536.406982,3.13624,1.7896,1.039322733,1498.853989
47145,2530.468017,3.13649,1.7745,1.039315556,1498.716477
47155,2524.599121,3.13654,1.7837,1.039283023,1498.648744
47166,2517.905029,3.13636,1.8019,1.039236118,1498.590403
47176,2512.120849,3.13627,1.7961,1.039217217,1498.477378
47186,2506.297119,3.13622,1.7979,1.039191125,1498.386866
47196,2500.473144,3.13642,1.7683,1.039198083,1498.207556
47206,2493.850097,3.13631,1.7759,1.039162468,1498.120203
47216,2487.98706,3.13648,1.8156,1.03910135,1498.144845
47227,2482.173095,3.13632,1.8178,1.039073842,1498.053907
47237,2476.135986,3.13561,1.8284,1.039031939,1497.975153
47247,2469.677978,3.1355,1.8331,1.038999833,1497.881954
47257,2463.57788,3.13552,1.8321,1.038975996,1497.779871
47267,2457.49707,3.13535,1.8371,1.038944563,1497.692745
47277,2451.589111,3.13566,1.8225,1.038937553,1497.558343
47288,2444.95996,3.13588,1.8296,1.038905573,1497.474926
47298,2439.260986,3.13606,1.8459,1.038868058,1497.433233
47308,2433.374023,3.13605,1.8574,1.038832623,1497.37116
